,Trumps_posts_id,links
0,109560008237041490,https://truthsocial.com/@realDonaldTrump/posts/109560008237041490
1,108851152750240258,https://truthsocial.com/@realDonaldTrump/posts/108851152750240258
2,108810923690666871,https://truthsocial.com/@realDonaldTrump/posts/108810923690666871
3,109273847701897442,https://truthsocial.com/@realDonaldTrump/posts/109273847701897442
4,109010744472889840,https://truthsocial.com/@realDonaldTrump/posts/109010744472889840
5,109769913166445375,https://truthsocial.com/@realDonaldTrump/posts/109769913166445375
6,108936204457052626,https://truthsocial.com/@realDonaldTrump/posts/108936204457052626
7,110010106887462248,https://truthsocial.com/@realDonaldTrump/posts/110010106887462248
8,109792327055245303,https://truthsocial.com/@realDonaldTrump/posts/109792327055245303
9,109826793391574684,https://truthsocial.com/@realDonaldTrump/posts/109826793391574684
10,109875599951880608,https://truthsocial.com/@realDonaldTrump/posts/109875599951880608
11,109837278706105061,https://truthsocial.com/@realDonaldTrump/posts/109837278706105061
12,109638161420211421,https://truthsocial.com/@realDonaldTrump/posts/109638161420211421
13,109391285301355036,https://truthsocial.com/@realDonaldTrump/posts/109391285301355036
14,108521532911183591,https://truthsocial.com/@realDonaldTrump/posts/108521532911183591
15,109346185795919001,https://truthsocial.com/@realDonaldTrump/posts/109346185795919001
16,108749916238646651,https://truthsocial.com/@realDonaldTrump/posts/108749916238646651
17,110102032941996914,https://truthsocial.com/@realDonaldTrump/posts/110102032941996914
18,108782590592287127,https://truthsocial.com/@realDonaldTrump/posts/108782590592287127
19,109252841516645063,https://truthsocial.com/@realDonaldTrump/posts/109252841516645063
20,109269853202681557,https://truthsocial.com/@realDonaldTrump/posts/109269853202681557
21,108986080451280854,https://truthsocial.com/@realDonaldTrump/posts/108986080451280854
22,109734566711385105,https://truthsocial.com/@realDonaldTrump/posts/109734566711385105
23,109294888144010206,https://truthsocial.com/@realDonaldTrump/posts/109294888144010206
24,109620645245203294,https://truthsocial.com/@realDonaldTrump/posts/109620645245203294
25,109294597759924333,https://truthsocial.com/@realDonaldTrump/posts/109294597759924333
26,109136277636319041,https://truthsocial.com/@realDonaldTrump/posts/109136277636319041
27,108935932556557079,https://truthsocial.com/@realDonaldTrump/posts/108935932556557079
28,109580842369289074,https://truthsocial.com/@realDonaldTrump/posts/109580842369289074
29,108758959769123389,https://truthsocial.com/@realDonaldTrump/posts/108758959769123389
30,109937492711881052,https://truthsocial.com/@realDonaldTrump/posts/109937492711881052
31,109485492903957200,https://truthsocial.com/@realDonaldTrump/posts/109485492903957200
32,109445925841384234,https://truthsocial.com/@realDonaldTrump/posts/109445925841384234
33,109715637831490781,https://truthsocial.com/@realDonaldTrump/posts/109715637831490781
34,109367113810639976,https://truthsocial.com/@realDonaldTrump/posts/109367113810639976
35,108840917563399656,https://truthsocial.com/@realDonaldTrump/posts/108840917563399656
36,108793225503514145,https://truthsocial.com/@realDonaldTrump/posts/108793225503514145
37,110016703578477402,https://truthsocial.com/@realDonaldTrump/posts/110016703578477402
38,109502285264819968,https://truthsocial.com/@realDonaldTrump/posts/109502285264819968
39,108433480870983235,https://truthsocial.com/@realDonaldTrump/posts/108433480870983235
40,109486117339816488,https://truthsocial.com/@realDonaldTrump/posts/109486117339816488
41,108645335300130763,https://truthsocial.com/@realDonaldTrump/posts/108645335300130763
42,109162766983908042,https://truthsocial.com/@realDonaldTrump/posts/109162766983908042
43,110045231517991534,https://truthsocial.com/@realDonaldTrump/posts/110045231517991534
44,109826904963248668,https://truthsocial.com/@realDonaldTrump/posts/109826904963248668
45,109166500441239020,https://truthsocial.com/@realDonaldTrump/posts/109166500441239020
46,108472586324529105,https://truthsocial.com/@realDonaldTrump/posts/108472586324529105
47,109023292253231781,https://truthsocial.com/@realDonaldTrump/posts/109023292253231781
48,109034133215016683,https://truthsocial.com/@realDonaldTrump/posts/109034133215016683
49,109937469204580175,https://truthsocial.com/@realDonaldTrump/posts/109937469204580175
50,109820697759350906,https://truthsocial.com/@realDonaldTrump/posts/109820697759350906
51,109950164961944709,https://truthsocial.com/@realDonaldTrump/posts/109950164961944709
52,109742773534716614,https://truthsocial.com/@realDonaldTrump/posts/109742773534716614
53,109687064329410231,https://truthsocial.com/@realDonaldTrump/posts/109687064329410231
54,109054369938394267,https://truthsocial.com/@realDonaldTrump/posts/109054369938394267
55,109882274095664396,https://truthsocial.com/@realDonaldTrump/posts/109882274095664396
56,108758887082907352,https://truthsocial.com/@realDonaldTrump/posts/108758887082907352
57,109229577465088103,https://truthsocial.com/@realDonaldTrump/posts/109229577465088103
58,108558738138878885,https://truthsocial.com/@realDonaldTrump/posts/108558738138878885
59,109232653846122739,https://truthsocial.com/@realDonaldTrump/posts/109232653846122739
60,110073240706725808,https://truthsocial.com/@realDonaldTrump/posts/110073240706725808
61,110106526465850378,https://truthsocial.com/@realDonaldTrump/posts/110106526465850378
62,108971516020870532,https://truthsocial.com/@realDonaldTrump/posts/108971516020870532
63,109196225782555173,https://truthsocial.com/@realDonaldTrump/posts/109196225782555173
64,108850446766078722,https://truthsocial.com/@realDonaldTrump/posts/108850446766078722
65,110114592721226234,https://truthsocial.com/@realDonaldTrump/posts/110114592721226234
66,109367124060607514,https://truthsocial.com/@realDonaldTrump/posts/109367124060607514
67,109543624284466196,https://truthsocial.com/@realDonaldTrump/posts/109543624284466196
68,108624171789423332,https://truthsocial.com/@realDonaldTrump/posts/108624171789423332
69,109258544119424565,https://truthsocial.com/@realDonaldTrump/posts/109258544119424565
70,109967830027135088,https://truthsocial.com/@realDonaldTrump/posts/109967830027135088
71,109927817261716790,https://truthsocial.com/@realDonaldTrump/posts/109927817261716790
72,108688835116963845,https://truthsocial.com/@realDonaldTrump/posts/108688835116963845
73,109665204958354885,https://truthsocial.com/@realDonaldTrump/posts/109665204958354885
74,108614222106120817,https://truthsocial.com/@realDonaldTrump/posts/108614222106120817
75,109413556830790515,https://truthsocial.com/@realDonaldTrump/posts/109413556830790515
76,109320142148280781,https://truthsocial.com/@realDonaldTrump/posts/109320142148280781
77,109785152041749018,https://truthsocial.com/@realDonaldTrump/posts/109785152041749018
78,109322741903684486,https://truthsocial.com/@realDonaldTrump/posts/109322741903684486
79,109374146440665986,https://truthsocial.com/@realDonaldTrump/posts/109374146440665986
80,110116389283975784,https://truthsocial.com/@realDonaldTrump/posts/110116389283975784
81,109801944751303516,https://truthsocial.com/@realDonaldTrump/posts/109801944751303516
82,109515440308697829,https://truthsocial.com/@realDonaldTrump/posts/109515440308697829
83,108851434398080194,https://truthsocial.com/@realDonaldTrump/posts/108851434398080194
84,108809695755036231,https://truthsocial.com/@realDonaldTrump/posts/108809695755036231
85,110012152226681922,https://truthsocial.com/@realDonaldTrump/posts/110012152226681922
86,108469860787607968,https://truthsocial.com/@realDonaldTrump/posts/108469860787607968
87,108858881414601085,https://truthsocial.com/@realDonaldTrump/posts/108858881414601085
88,108688814858155588,https://truthsocial.com/@realDonaldTrump/posts/108688814858155588
89,109826929097362915,https://truthsocial.com/@realDonaldTrump/posts/109826929097362915
90,109729090818555416,https://truthsocial.com/@realDonaldTrump/posts/109729090818555416
91,109620690161979014,https://truthsocial.com/@realDonaldTrump/posts/109620690161979014
92,109389128309145614,https://truthsocial.com/@realDonaldTrump/posts/109389128309145614
93,108952314650379993,https://truthsocial.com/@realDonaldTrump/posts/108952314650379993
94,109775018141992694,https://truthsocial.com/@realDonaldTrump/posts/109775018141992694
95,109042977233026318,https://truthsocial.com/@realDonaldTrump/posts/109042977233026318
96,109532522743126327,https://truthsocial.com/@realDonaldTrump/posts/109532522743126327
97,109002275497814341,https://truthsocial.com/@realDonaldTrump/posts/109002275497814341
98,108624322779477718,https://truthsocial.com/@realDonaldTrump/posts/108624322779477718
99,108441640007744632,https://truthsocial.com/@realDonaldTrump/posts/108441640007744632
100,110017454349978762,https://truthsocial.com/@realDonaldTrump/posts/110017454349978762
101,108693059306961283,https://truthsocial.com/@realDonaldTrump/posts/108693059306961283
102,110012153004477858,https://truthsocial.com/@realDonaldTrump/posts/110012153004477858
103,109527110537880647,https://truthsocial.com/@realDonaldTrump/posts/109527110537880647
104,109276298576071094,https://truthsocial.com/@realDonaldTrump/posts/109276298576071094
105,109237905664320199,https://truthsocial.com/@realDonaldTrump/posts/109237905664320199
106,109899604672426038,https://truthsocial.com/@realDonaldTrump/posts/109899604672426038
107,109429176708843480,https://truthsocial.com/@realDonaldTrump/posts/109429176708843480
108,109303512461703790,https://truthsocial.com/@realDonaldTrump/posts/109303512461703790
109,108643640005758623,https://truthsocial.com/@realDonaldTrump/posts/108643640005758623
110,109830158229400331,https://truthsocial.com/@realDonaldTrump/posts/109830158229400331
111,109875487774880565,https://truthsocial.com/@realDonaldTrump/posts/109875487774880565
112,109606633372324868,https://truthsocial.com/@realDonaldTrump/posts/109606633372324868
113,109374145524091111,https://truthsocial.com/@realDonaldTrump/posts/109374145524091111
114,109192353202698867,https://truthsocial.com/@realDonaldTrump/posts/109192353202698867
115,109162769172084047,https://truthsocial.com/@realDonaldTrump/posts/109162769172084047
116,108818906935967065,https://truthsocial.com/@realDonaldTrump/posts/108818906935967065
117,109742800606188134,https://truthsocial.com/@realDonaldTrump/posts/109742800606188134
118,110068967107064272,https://truthsocial.com/@realDonaldTrump/posts/110068967107064272
119,109145964259775973,https://truthsocial.com/@realDonaldTrump/posts/109145964259775973
120,110046477436339110,https://truthsocial.com/@realDonaldTrump/posts/110046477436339110
121,109876769676095085,https://truthsocial.com/@realDonaldTrump/posts/109876769676095085
122,109100105061041932,https://truthsocial.com/@realDonaldTrump/posts/109100105061041932
123,109165010926287263,https://truthsocial.com/@realDonaldTrump/posts/109165010926287263
124,108337414467363249,https://truthsocial.com/@realDonaldTrump/posts/108337414467363249
125,109055464271742323,https://truthsocial.com/@realDonaldTrump/posts/109055464271742323
126,109220255725726391,https://truthsocial.com/@realDonaldTrump/posts/109220255725726391
127,109713815853400626,https://truthsocial.com/@realDonaldTrump/posts/109713815853400626
128,109580819712355739,https://truthsocial.com/@realDonaldTrump/posts/109580819712355739
129,109073946414520015,https://truthsocial.com/@realDonaldTrump/posts/109073946414520015
130,110063343636041598,https://truthsocial.com/@realDonaldTrump/posts/110063343636041598
131,109423465650025972,https://truthsocial.com/@realDonaldTrump/posts/109423465650025972
132,109826925978359642,https://truthsocial.com/@realDonaldTrump/posts/109826925978359642
133,109695831914383259,https://truthsocial.com/@realDonaldTrump/posts/109695831914383259
134,108782589753699564,https://truthsocial.com/@realDonaldTrump/posts/108782589753699564
135,109650088171934911,https://truthsocial.com/@realDonaldTrump/posts/109650088171934911
136,108393426270079282,https://truthsocial.com/@realDonaldTrump/posts/108393426270079282
137,109497966526554903,https://truthsocial.com/@realDonaldTrump/posts/109497966526554903
138,109509192057989302,https://truthsocial.com/@realDonaldTrump/posts/109509192057989302
139,108422240572837812,https://truthsocial.com/@realDonaldTrump/posts/108422240572837812
140,109082840064578317,https://truthsocial.com/@realDonaldTrump/posts/109082840064578317
141,109453601918025593,https://truthsocial.com/@realDonaldTrump/posts/109453601918025593
142,108917467478292002,https://truthsocial.com/@realDonaldTrump/posts/108917467478292002
143,109899565912452246,https://truthsocial.com/@realDonaldTrump/posts/109899565912452246
144,109166766198263014,https://truthsocial.com/@realDonaldTrump/posts/109166766198263014
145,108927676320650600,https://truthsocial.com/@realDonaldTrump/posts/108927676320650600
146,109076248091490624,https://truthsocial.com/@realDonaldTrump/posts/109076248091490624
147,109691713641413826,https://truthsocial.com/@realDonaldTrump/posts/109691713641413826
148,109979299591694590,https://truthsocial.com/@realDonaldTrump/posts/109979299591694590
149,108860797625226845,https://truthsocial.com/@realDonaldTrump/posts/108860797625226845
150,109983319325594808,https://truthsocial.com/@realDonaldTrump/posts/109983319325594808
151,109435781845192720,https://truthsocial.com/@realDonaldTrump/posts/109435781845192720
152,108896589991469560,https://truthsocial.com/@realDonaldTrump/posts/108896589991469560
153,108362568823326243,https://truthsocial.com/@realDonaldTrump/posts/108362568823326243
154,107797156496908384,https://truthsocial.com/@realDonaldTrump/posts/107797156496908384
155,108606072781135622,https://truthsocial.com/@realDonaldTrump/posts/108606072781135622
156,109466689209796740,https://truthsocial.com/@realDonaldTrump/posts/109466689209796740
157,108733883948851748,https://truthsocial.com/@realDonaldTrump/posts/108733883948851748
158,108988882471577164,https://truthsocial.com/@realDonaldTrump/posts/108988882471577164
159,109002235649622645,https://truthsocial.com/@realDonaldTrump/posts/109002235649622645
160,108762767315257701,https://truthsocial.com/@realDonaldTrump/posts/108762767315257701
161,109346452671913778,https://truthsocial.com/@realDonaldTrump/posts/109346452671913778
162,109979573523540265,https://truthsocial.com/@realDonaldTrump/posts/109979573523540265
163,109446391713775480,https://truthsocial.com/@realDonaldTrump/posts/109446391713775480
164,108889268204922391,https://truthsocial.com/@realDonaldTrump/posts/108889268204922391
165,109665254152273581,https://truthsocial.com/@realDonaldTrump/posts/109665254152273581
166,109299676328515470,https://truthsocial.com/@realDonaldTrump/posts/109299676328515470
167,110086813350116504,https://truthsocial.com/@realDonaldTrump/posts/110086813350116504
168,110093366325235913,https://truthsocial.com/@realDonaldTrump/posts/110093366325235913
169,109580706913100507,https://truthsocial.com/@realDonaldTrump/posts/109580706913100507
170,110079860194498749,https://truthsocial.com/@realDonaldTrump/posts/110079860194498749
171,108947107193557186,https://truthsocial.com/@realDonaldTrump/posts/108947107193557186
172,108906909057160138,https://truthsocial.com/@realDonaldTrump/posts/108906909057160138
173,109674178394567033,https://truthsocial.com/@realDonaldTrump/posts/109674178394567033
174,109484550830988208,https://truthsocial.com/@realDonaldTrump/posts/109484550830988208
175,108390820667591140,https://truthsocial.com/@realDonaldTrump/posts/108390820667591140
176,108319235735901509,https://truthsocial.com/@realDonaldTrump/posts/108319235735901509
177,109585464636746006,https://truthsocial.com/@realDonaldTrump/posts/109585464636746006
178,108243822427218386,https://truthsocial.com/@realDonaldTrump/posts/108243822427218386
179,109013836953979702,https://truthsocial.com/@realDonaldTrump/posts/109013836953979702
180,108390810494326980,https://truthsocial.com/@realDonaldTrump/posts/108390810494326980
181,109111150638769188,https://truthsocial.com/@realDonaldTrump/posts/109111150638769188
182,109880956321072370,https://truthsocial.com/@realDonaldTrump/posts/109880956321072370
183,108560765739978522,https://truthsocial.com/@realDonaldTrump/posts/108560765739978522
184,109610148542971245,https://truthsocial.com/@realDonaldTrump/posts/109610148542971245
185,110108276957829419,https://truthsocial.com/@realDonaldTrump/posts/110108276957829419
186,109889592055706283,https://truthsocial.com/@realDonaldTrump/posts/109889592055706283
187,108606124253179995,https://truthsocial.com/@realDonaldTrump/posts/108606124253179995
188,109045006193888078,https://truthsocial.com/@realDonaldTrump/posts/109045006193888078
189,108851436330179494,https://truthsocial.com/@realDonaldTrump/posts/108851436330179494
190,109543305184915490,https://truthsocial.com/@realDonaldTrump/posts/109543305184915490
191,109979297548903452,https://truthsocial.com/@realDonaldTrump/posts/109979297548903452
192,108902805282903785,https://truthsocial.com/@realDonaldTrump/posts/108902805282903785
193,110093527778902352,https://truthsocial.com/@realDonaldTrump/posts/110093527778902352
194,109711221197446665,https://truthsocial.com/@realDonaldTrump/posts/109711221197446665
195,109017355982286163,https://truthsocial.com/@realDonaldTrump/posts/109017355982286163
196,108917370063965981,https://truthsocial.com/@realDonaldTrump/posts/108917370063965981
197,109671709059254037,https://truthsocial.com/@realDonaldTrump/posts/109671709059254037
198,109192517880365801,https://truthsocial.com/@realDonaldTrump/posts/109192517880365801
199,109096015707897602,https://truthsocial.com/@realDonaldTrump/posts/109096015707897602
200,109128028350282226,https://truthsocial.com/@realDonaldTrump/posts/109128028350282226
201,109366592169279825,https://truthsocial.com/@realDonaldTrump/posts/109366592169279825
202,110012541332450042,https://truthsocial.com/@realDonaldTrump/posts/110012541332450042
203,109723033619476305,https://truthsocial.com/@realDonaldTrump/posts/109723033619476305
204,108917381078586128,https://truthsocial.com/@realDonaldTrump/posts/108917381078586128
205,109820694701928095,https://truthsocial.com/@realDonaldTrump/posts/109820694701928095
206,108889292289145835,https://truthsocial.com/@realDonaldTrump/posts/108889292289145835
207,109809052503115024,https://truthsocial.com/@realDonaldTrump/posts/109809052503115024
208,109539067569544960,https://truthsocial.com/@realDonaldTrump/posts/109539067569544960
209,109708481482643996,https://truthsocial.com/@realDonaldTrump/posts/109708481482643996
210,109514508426881841,https://truthsocial.com/@realDonaldTrump/posts/109514508426881841
211,109775019327866492,https://truthsocial.com/@realDonaldTrump/posts/109775019327866492
212,109248482341739969,https://truthsocial.com/@realDonaldTrump/posts/109248482341739969
213,109961174256480889,https://truthsocial.com/@realDonaldTrump/posts/109961174256480889
214,109797070623421713,https://truthsocial.com/@realDonaldTrump/posts/109797070623421713
215,110073690314713481,https://truthsocial.com/@realDonaldTrump/posts/110073690314713481
216,109400541162258937,https://truthsocial.com/@realDonaldTrump/posts/109400541162258937
217,108926463096277736,https://truthsocial.com/@realDonaldTrump/posts/108926463096277736
218,108381497750949398,https://truthsocial.com/@realDonaldTrump/posts/108381497750949398
219,109912625172314804,https://truthsocial.com/@realDonaldTrump/posts/109912625172314804
220,108960059621032186,https://truthsocial.com/@realDonaldTrump/posts/108960059621032186
221,109365968759787741,https://truthsocial.com/@realDonaldTrump/posts/109365968759787741
222,108624710640338114,https://truthsocial.com/@realDonaldTrump/posts/108624710640338114
223,109580976436184700,https://truthsocial.com/@realDonaldTrump/posts/109580976436184700
224,109325072676273917,https://truthsocial.com/@realDonaldTrump/posts/109325072676273917
225,108850443852755664,https://truthsocial.com/@realDonaldTrump/posts/108850443852755664
226,110018948411713037,https://truthsocial.com/@realDonaldTrump/posts/110018948411713037
227,109943224376296618,https://truthsocial.com/@realDonaldTrump/posts/109943224376296618
228,109276806666843441,https://truthsocial.com/@realDonaldTrump/posts/109276806666843441
229,109281591378789536,https://truthsocial.com/@realDonaldTrump/posts/109281591378789536
230,108560759613983127,https://truthsocial.com/@realDonaldTrump/posts/108560759613983127
231,109452657394916527,https://truthsocial.com/@realDonaldTrump/posts/109452657394916527
232,108556410689094582,https://truthsocial.com/@realDonaldTrump/posts/108556410689094582
233,109910169088430921,https://truthsocial.com/@realDonaldTrump/posts/109910169088430921
234,109744374390590612,https://truthsocial.com/@realDonaldTrump/posts/109744374390590612
235,108927677441508059,https://truthsocial.com/@realDonaldTrump/posts/108927677441508059
236,108541229521104937,https://truthsocial.com/@realDonaldTrump/posts/108541229521104937
237,108302245645034381,https://truthsocial.com/@realDonaldTrump/posts/108302245645034381
238,109735885335245671,https://truthsocial.com/@realDonaldTrump/posts/109735885335245671
239,108885084271450262,https://truthsocial.com/@realDonaldTrump/posts/108885084271450262
240,109435793374698089,https://truthsocial.com/@realDonaldTrump/posts/109435793374698089
241,109594231312340863,https://truthsocial.com/@realDonaldTrump/posts/109594231312340863
242,108986083120401264,https://truthsocial.com/@realDonaldTrump/posts/108986083120401264
243,109464429564442724,https://truthsocial.com/@realDonaldTrump/posts/109464429564442724
244,109826931040413673,https://truthsocial.com/@realDonaldTrump/posts/109826931040413673
245,109232653011961696,https://truthsocial.com/@realDonaldTrump/posts/109232653011961696
246,108868143468535068,https://truthsocial.com/@realDonaldTrump/posts/108868143468535068
247,109695636069668534,https://truthsocial.com/@realDonaldTrump/posts/109695636069668534
248,108926753345024129,https://truthsocial.com/@realDonaldTrump/posts/108926753345024129
249,110057176410224236,https://truthsocial.com/@realDonaldTrump/posts/110057176410224236
250,109414081898466443,https://truthsocial.com/@realDonaldTrump/posts/109414081898466443
251,108699747008096503,https://truthsocial.com/@realDonaldTrump/posts/108699747008096503
252,108688705754022840,https://truthsocial.com/@realDonaldTrump/posts/108688705754022840
253,109128489046225529,https://truthsocial.com/@realDonaldTrump/posts/109128489046225529
254,109889509125717107,https://truthsocial.com/@realDonaldTrump/posts/109889509125717107
255,109372123002812581,https://truthsocial.com/@realDonaldTrump/posts/109372123002812581
256,108840692165369543,https://truthsocial.com/@realDonaldTrump/posts/108840692165369543
257,108645450025280547,https://truthsocial.com/@realDonaldTrump/posts/108645450025280547
258,109189686782374432,https://truthsocial.com/@realDonaldTrump/posts/109189686782374432
259,109943897782270102,https://truthsocial.com/@realDonaldTrump/posts/109943897782270102
260,109042984041686929,https://truthsocial.com/@realDonaldTrump/posts/109042984041686929
261,109629112639959007,https://truthsocial.com/@realDonaldTrump/posts/109629112639959007
262,109801943651553728,https://truthsocial.com/@realDonaldTrump/posts/109801943651553728
263,109002247959121133,https://truthsocial.com/@realDonaldTrump/posts/109002247959121133
264,108335874744073762,https://truthsocial.com/@realDonaldTrump/posts/108335874744073762
265,108489635314979092,https://truthsocial.com/@realDonaldTrump/posts/108489635314979092
266,110056905834442204,https://truthsocial.com/@realDonaldTrump/posts/110056905834442204
267,108273798228037592,https://truthsocial.com/@realDonaldTrump/posts/108273798228037592
268,108827180439726419,https://truthsocial.com/@realDonaldTrump/posts/108827180439726419
269,108400823787824198,https://truthsocial.com/@realDonaldTrump/posts/108400823787824198
